이름,별점,태그,링크,리뷰수,리뷰내용,리뷰날짜,리뷰별점,리뷰태그
성산항,5,#맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000978&menuId=DOM_000001718000000000#p15,15,처음으로 아이들과 바다낚시 하러 갔어요 처음으로 하는거라 아이들이 너무 즐거워 했답니다.또 하러 가고싶네요~~,2017.01.03,5,[]
성산항,5,#맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000978&menuId=DOM_000001718000000000#p15,15,#우도가는길 #성산항 #드디어간다 #배 #생각보다 먼 우도 #바다멋지다 #성산일출봉,2016.12.30,5,"['#우도가는길', '#성산항', '#드디어간다']"
성산항,5,#맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000978&menuId=DOM_000001718000000000#p15,15,우도를 가기위해 배를 기다리며 성산항에서 시원한 바닷바람을 느껴본다,2016.11.30,3,[]
성산항,5,#맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000978&menuId=DOM_000001718000000000#p15,15,,2016.11.13,5,[]
성산항,5,#맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000978&menuId=DOM_000001718000000000#p15,15,우도로 고고,2016.11.09,3,[]
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,하루라는 시간이 우리에게 주어졌다. P인 우리는 제주를 아시는 분께 추천을 받기로 했다. 그 곳이 '신창풍차해안도로'이다. 이 곳은 산책 코스로 강력 추천하는 곳이며 딱 마침 사람이 별로 없을 때여서 인지 한적하고 바다를 맘껏 즐길 수 있었던 시간이였다. 이렇게 제주의 새로운 장소를 만날 수 있어서 행복했다. 사실 제주 바다를 좋아하는 사람이라면 스트레스가 싹 다 사라지는 경험을 할 것입니다!!,2023.12.11,5,"['##모먼츠인제주', '##제주', '##신창풍차해안도로']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,신창풍차해안도로,2023.12.11,5,"['#신창풍차해안도로', '#풍력발전기', '#바다']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,"소나기가 내렸다. 그렇게 지나가는 비구름 사이 마주한 노을자락. 그저 멍하니 해가 지는 걸 바라보며, 비를 맞으며, 제주도의 비 오던 어느날. 신창 풍차 해안도로에서",2023.12.09,5,"['#모먼츠인제주', '#제주', '#신창풍차해안도로']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,"2023/10/20 여자친구와 방문했던 신창풍차해안도로입니다. 바람이 많이 불던 날이였지만 파도와 바람소리, 그리고 햇살까지 모든게 완벽했습니다.",2023.12.09,5,"['#모먼츠인제주', '#제주', '#신창풍차해안도로']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,여행에미치다(여미) 크루들과 함께한 제주 서부 노을바라기,2023.12.07,5,"['#모먼츠인제주', '#제주', '#신창풍차해안도로']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,해안도로로 지나던중 돌고래떼를 보고 넋을잃고 봤는데 여행중 제일 감동이 밀려왔다,2023.11.30,5,"['#돌고래떼', '#뿔소라공원', '#예쁜바다']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,엄마와 생애 첫 제주도여행을 가다. 엄마가 너무 좋아하셨다. 뿌듯하고 행복하고 앞으로도 기회있을때마다 모시고 다녀야겠다.,2023.11.30,5,"['##모먼츠인제주', '##제주', '#신창풍차해안도로']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,즐거운여행,2019.12.13,5,"['#제주컬러어택', '#제주', '#신창해안도로']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,가족과 여행,2019.12.13,5,"['#해안도로', '#드라이브', '#제주컬러어택']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,가족 제주 여행.~ 힐링 장소 하늘과 바다가 너무 멋져요,2019.12.12,5,"['#제주 컬러 어택', '#신창해안도로', '#제주 힐링 장소']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,추석 연휴기간 엄마와 함께 방문한 신창풍차해안도로! 일몰 명소 답게 말로는 형연할 수 없는 오묘한 저녁 노을빛에 어우러진 풍차의 모습이 사진으로는 절대 다 담기지 않은 풍경을 빚어내었다.,2019.10.04,5,"['#제주가을', '#신창풍차해안도로', '#추석여행']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,너무시원한 바람과 이국적풍경! 이곳이 우리나라가 맞나 싶을정도!❤,2019.10.03,5,"['#이국적', '#탁트여서', '#시원']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,가슴이 탁 트임,2019.09.22,5,"['#제주가을', '#바다', '#산창풍차']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,완벽한 하늘과 풍차,2019.05.07,5,"['#제주도', '#신창', '#신창풍차해안도로']"
신창풍차해안도로,5,#커플 #경관/포토 #해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007676&menuId=DOM_000001718000000000#p15,15,해안도로 크루징,2019.02.26,5,"['##신창', '##풍차해안도로', '##어디든가자']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,제주도의 숲 길을 깊은 심호흡과 함께 편한 데크길을 걷다보면 몸도 마음도 상쾌해지는 곳으로 곶자왈도립공원을 적극 추천합니다.,2023.12.03,5,"['##모먼츠인제주', '#제주', '#제주곶자왈도립공원']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,비 오는 날 방문한 곶자왈. 대도시에서 벗어나 동화 속에 나올 듯한 자연으로 빨려들어간 느낌이었다. 혼자 방문했던터라 신비한 분위이에 압도되어 무서움을 느끼기도 했다. 오래오래 곶자왈이 남아주길.,2023.11.23,5,"['#모먼츠인제주', '#제주', '#곶자왈']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,제주곶자완도립공원 문제풀며 나무이름보며 한시간반넘게자연에속했다,2023.11.23,5,"['#제주곶자왈', '#곶자왈전망대', '#곶자왈도립공원']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,제주 곶자왈 도립공원에서 찍었습니다~ 즐거운 산책,2019.12.13,5,"['#제주컬러어택', '#제주곶자왈도립공원', '#산책']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,제주 가족 여행 ~ 그림 같은 곳이네요 내마음에도 카메라에도 담았네요,2019.12.12,5,"['#제주 컬러 어택 곶지왈 도립공원', '#가족제주여행', '#힐링 제주 도립공원']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,#곶자왈도립공원 #설문대도서관회원들과함께사진촬영 #사진워크숍 #본다는것의의미 #같은곳을걸어도다른결과물을갖는다,2018.11.11,5,"['#곶자왈도립공원', '#설문대도서관회원들과함께사진촬영', '#사진워크숍']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,#가을#제주#제주가을#제주곶자왈도립공원#피톤치드#가을산책#전망대#생태계보고,2018.10.31,5,"['#가을', '#제주', '#제주가을']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,"#제주곶자왈도립공원 #제주가을 #가을여향주간 #제주도가볼만한곳<br>유명한 사려니숲, 비자림보다 훨~씬 좋았던 #곶자왈<br>나무들이 서로 엉켜서 자란 모습이 너무 신기하고 그 묘한 분위기 덕에 예쁜 인증샷도 많이 남길 수 있어서 행복 :)",2018.10.30,5,"['#제주곶자왈도립공원', '#제주가을', '#가을여향주간']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,#제주곶자왈도립공원 여름엔 곶자왈~! 폭염에 걷기 좋았던 길,2018.07.30,5,['#제주곶자왈도립공원']
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,약 1.5시간 코스로 숲길을 걸었습니다. 카페 투어도 좋지만 자연을 느끼는 이 곳도 참 좋아요. 언덕이 아닌 평지로 되어있어서 걷기도 좋습니다.,2018.04.09,5,[]
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,"#제주가을 #곶자왈도립공원

그린블리스에서 곶자왈 생태숲을 지키기위한 양말후원을 하고 양말을 신고 현판확인을 하러 갔었는데 곶자왈이 여러군데라 실패했네요 ㅜ 그래도 산책만으로도 좋았어요!",2017.11.07,5,"['#제주가을', '#곶자왈도립공원']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,#제주곶자왈도립공원,2017.06.01,5,['#제주곶자왈도립공원']
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,#결혼5주년 #부부 #셀프촬영 #무서운삼각대 #곶자왈도립공원,2017.03.14,5,"['#결혼5주년', '#부부', '#셀프촬영']"
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,,2017.01.03,5,[]
제주곶자왈도립공원,5,#숲길 #걷기/등산 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021111&menuId=DOM_000001718000000000#p15,15,#곶자왈 #제주도최고여행코스 #곶자왈환상숲,2016.12.22,5,"['#곶자왈', '#제주도최고여행코스', '#곶자왈환상숲']"
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,한라산에 첫눈이 오던날 1100고지 가볍게 트래킹후 8코스에서 만난 눈쌓인 한라산의 자태가 인상깊었던 날,2017.11.29,5,[]
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,#제주올레8코스 #올레8코스 #중문,2017.11.27,5,"['#제주올레8코스', '#올레8코스', '#중문']"
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,"아침에 조깅이나 산책코스로 좋다. 조금 일찍 나온다면 바다에서 해가 뜨는 것도 볼 수 있고, 중간중간 벤치가 잘 갖춰져있어서 쉬었다 가도 된다.",2017.11.08,5,[]
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,#행복가득 올레길,2017.11.04,5,['#행복가득']
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,"#제주올레 8코스
날이 더워 너무 힘들었어요.ㅜㅜ",2017.06.22,5,['#제주올레']
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,#올레길 따라 아름답게 펼쳐진 바다,2017.06.22,5,['#올레길']
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,거다가 지치면 쉬고 걷다 만나는 해녀분께 소라를 사서 그 자니에서 깨어서 바닷물에 씻어 먹고~~이 보다 더 즐거운 일이 있으랴? #제주 #깨먹는소라,2017.06.20,5,"['#제주', '#깨먹는소라']"
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,올레 코스중 좀 긴 코스에 속하는 8코스 중문관광안내센터 부터는 시내길을 걸어야 하는 고단함은 있지만 곧 있게될 예래생태공원을 위로삼아 걸었던 기억이 새록새록~~#제주 #,2017.06.20,5,['#제주']
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,#바다 #올레 #힐링,2017.05.30,5,"['#바다', '#올레', '#힐링']"
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,,2016.12.14,5,[]
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,,2016.11.30,3,[]
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,"올레길8코스는 중문색달해변에서 내륙으로 다시 올라가 자연생태공원에 개천을 따라 쭉 바다로 다시 내려가는코스입니다. 자연생태공원을 걷다 물이 다떨어졌었는데, 개천이 다시 바다와 만나는 지점에서 바닷바람과 함께 밀려오는 파도를 보며 다시 힘내며 걸었습니다.",2016.11.24,3,[]
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,올레8코스 풍경들,2016.11.06,5,[]
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,천국에 이런 장소가 있지 않을까란 생각...,2016.11.04,3,[]
제주올레 8코스,5,#올레 #걷기/등산 #친구,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018478&menuId=DOM_000001718000000000#p15,15,올레길 8코스에서 만나는 그곳,2016.09.07,5,[]
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,직장 동료들과 제주도 여행,2019.12.06,5,"['##제주컬러어택', '#귤밭76번지', '#제주도']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,"#제주가을 하면 역시 #감귤 이죠 ㅎㅎ
저는 작년 가을 끝에 갔던 #귤밭76번지 가 기억에 남아요
노랑노랑한 귤 사이로 #포토존 도 많고
사진을 찍으며 #귤따기체험 도 가능하답니다 :)
혼자 갔음에도 삼각대 설치해서 열심히 사진찍고
맛있는 귤도 실컷 따먹고 왔어요 ㅋㅋㅋ
#가을 제주 갈 땐 귤밭 76번지 꼭꼭 추천합니다!!",2018.10.22,5,"['#제주가을', '#감귤', '#귤밭76번지']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,#제주도 #귤밭76번지 #귤따기 #꿀잼 #맛남 #포토존굳 #사진이 #화보같은건 #안비밀,2017.01.05,5,"['#제주도', '#귤밭76번지', '#귤따기']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,#귤밭76번지 #제주갈치조림 #월정리의겨울 #태교여행으로딱 #섭지코지장관,2017.01.01,5,"['#귤밭76번지', '#제주갈치조림', '#월정리의겨울']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,#귤밭76번지#겨울제주도여행,2016.12.31,5,"['#귤밭76번지', '#겨울제주도여행']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,#낭만농장귤밭76번지#감귤체험#감귤따기체허#귤밭76번지,2016.12.20,5,"['#낭만농장귤밭76번지', '#감귤체험', '#감귤따기체허']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,"#귤체험#귤밭76번지
귤이 너무 많아 뭘따면 좋을지 심각하게 고민하는중",2016.12.17,5,"['#귤체험', '#귤밭76번지']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,"#귤밭76번지#제주#귤체험
아빠랑 뭔가 비밀얘기하러 귤밭 깊숙히 갑니다",2016.12.17,5,"['#귤밭76번지', '#제주', '#귤체험']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,"#귤밭76번지#제주여행
하늘빛 귤빛 그리고 아이들 웃음이 너무 잘 어울리는 곳입니다.
12월 여행이었지만 따뜻한 봄날같았던
벌써 추억속의 사진이네요.",2016.12.17,5,"['#귤밭76번지', '#제주여행']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,#제주도 #귤밭76번지 #오픈5일째되는날 #결혼하고 첫 남편생일 기념 여행 #스냅촬영 명소 #인생샷,2016.12.16,5,"['#제주도', '#귤밭76번지', '#오픈5일째되는날']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,#귤밭 #뜯고맛보고즐기고 #포토존예술 #예술속사진은작품이되어 #인생사진 #귤장인 #한땀한땀정성 #양동이까지주시는건 #안비밀 #대충찍어도화보,2016.12.09,5,"['#귤밭', '#뜯고맛보고즐기고', '#포토존예술']"
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,"말인형타고 신난 두아들
귤도먹고 귤체험도 하고 너무 신나잇어요",2016.11.27,3,[]
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,,2016.11.26,3,[]
귤밭76번지,5,#체험관광 #아이 #맑음,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020686&menuId=DOM_000001718000000000#p15,14,,2016.11.23,3,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,,2018.01.01,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,해가 지는건 당산봉이 가장 아름 답네요,2018.01.01,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,당산봉 에 아기자기한 이야기가 많이 숨겨져있네요,2017.12.28,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,"제주도 내려가면 항상가고 싶은곳입니다.
마음이 뚫리고 스트레스가 확 풀리는것 같아요",2017.12.23,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,당산봉이 점점 명소로 되가는듯 하지만 수많은 들꽃들과 아기자기한 모습들도 많은듯 합니다,2017.12.20,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,막혔던 가슴이 확트이고 가볍게 10분정도 오르면 제주도의 아름다움을 볼수 있습니다.,2017.12.18,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,당산봉은 제주에서 차귀도로 지는 일몰이 정말아름다운곳입니다,2017.12.13,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,"당산봉일몰과 정상에서 바라본 서쪽반이 한눈에 파노라마같이 펼쳐지는 아름다움은 정말 눈을 뗄수가 없을정도 입니다.
애월에서 중문까지비양도신차풍차해안 한라산.마라도.가파도.그리고 수십여개의 오름이 한눈에 담을수 있는곳이었습니다",2017.12.11,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,"당산봉에서 보는 차귀도 일몰은 제주에서 가장아름답고 정상에서 파노라마같이 펼쳐진 서쪽끝에서 서쪽 애월에서 중문까지볼수있고 마라도.가파도.한라산.비양도 신창풍차해안.수십여개의 오름들이 한눈에 펼쳐지네요.
정말 최고의 감동입니다",2017.12.11,5,[]
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,#당산봉 #당산오름 #당오름 #일몰조망지 #올레12코스,2017.12.08,4,"['#당산봉', '#당산오름', '#당오름']"
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,#밭담제주#밭담#제주서쪽밭담#당산봉에서내려본밭담#제주명소#제주여행#제주,2017.11.11,5,"['#밭담제주', '#밭담', '#제주서쪽밭담']"
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,#제주도 에서 처음 가본 #당산봉오름 작은#오름 이지만 너무 아름다웠다. #차귀도가 잘 보여서 좋은 곳,2017.06.19,5,"['#제주도', '#당산봉오름', '#오름']"
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,#당오름 #당산봉 #차귀도 #제주도 #jeju,2017.06.19,5,"['#당오름', '#당산봉', '#차귀도']"
"당산봉(당오름,차귀오름)",5,#오름 #걷기/등산 #가을,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500128&menuId=DOM_000001718000000000#p16,14,,2016.10.02,5,[]
사계해변,5,#일출 #해변 #휴식/힐링,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500274&menuId=DOM_000001718000000000#p16,14,"산방산뷰가 청량한 바다와 함께 펼쳐지는 사계해변!!!! 제주도 서핑스팟이 여기도 있는지 몰랐는데, 아쉼게 파도가 너무 세서 서핑은 못했는데 오히려 사진도 많이 찍고 사계해변 벤치에서 바다를 액자 배경삼아 예쁜 사진을 남길 수 있었어요~",2023.12.12,5,"['#사계해변', '#제주서핑', '#산방산뷰']"
사계해변,5,#일출 #해변 #휴식/힐링,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500274&menuId=DOM_000001718000000000#p16,14,고요한 사계해변 멍하니 바라만 봐도 질리지 않았다. 마음의 고요함이 채워지고 모든게 아름다운날.,2023.12.09,5,"['#모먼츠인제주', '#제주', '#사계해변']"
사계해변,5,#일출 #해변 #휴식/힐링,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500274&menuId=DOM_000001718000000000#p16,14,"제주의 검은 모래 해변, 웨딩촬영하는 부부들도 많고 고양이도 많아서 제주 낭만 느낄 수 있는 곳!",2023.12.06,5,"['#모먼츠인제주', '#제주', '#사계해변']"
사계해변,5,#일출 #해변 #휴식/힐링,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500274&menuId=DOM_000001718000000000#p16,14,#여름#사계해변#형제해안로,2018.08.25,5,"['#여름', '#사계해변', '#형제해안로']"
사계해변,5,#일출 #해변 #휴식/힐링,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500274&menuId=DOM_000001718000000000#p16,14,"제주섬 서남쪽 사계바다입니다.
산방산과 송악산을 이어주는 사계해안도로도 트래킹하기에 좋고 산책하기에 좋은 곳입니다
#제주도 #안덕면 #사계바다 #바다 #6월 #형제섬 #제주트래킹 #올레길투어 #제주여행",2017.06.13,5,"['#제주도', '#안덕면', '#사계바다']"
사계해변,5,#일출 #해변 #휴식/힐링,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500274&menuId=DOM_000001718000000000#p16,14,#제주도 #사계해수욕장 에서 딸내미랑 모델놀이 ^^ 4살공주는 모델놀이라니 머리도 넘기면 선글라스도 쓰고 출발때부터 감기 시작되어서 걱정했는데 다행히 나아져서 좋은추억만들었어요^^ #제주도가족여행,2017.06.08,5,"['#제주도', '#사계해수욕장', '#제주도가족여행']"
